user,live_date,message_selector,classes,raw
Zimloon,2023-11-23 16:49:30,Elyoya il est pas constant du tout,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Elyoya il est pas constant du tout</span></span>]"
Voltaaa_,2023-11-23 16:49:30,moi je le dis,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">moi je le dis</span></span>]"
kyrieblabla,2023-11-23 16:49:33,tu veux ouvrir le dossier elyoya cest ca mdrrr ???,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">tu veux ouvrir le dossier elyoya cest ca mdrrr ???</span></span>]"
kc_cemletueur,2023-11-23 16:49:33,Ya vladi caliste et lyncas dans la même team,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Ya vladi caliste et lyncas dans la même team</span></span>]"
choumichaa,2023-11-23 16:49:33,@kamet0 Premier match LEC tu cast depuis les arènes avec nous derrière dans le public c'est possible ??? MY DREAM,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""mention-fragment"" data-a-target=""chat-message-mention"">@kamet0</span><span class=""text-fragment"" data-a-target=""chat-message-text""> Premier match LEC tu cast depuis les arènes avec nous derrière dans le public c'est possible ??? MY DREAM</span></span>]"
jambe_gauche_cimetiere,2023-11-23 16:49:33,razork > elyoyo,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">razork &gt; elyoyo</span></span>]"
Kumaboto,2023-11-23 16:49:34,ELYOYA c'est moi ou il a jamais prouvé à l'inter?,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">ELYOYA c'est moi ou il a jamais prouvé à l'inter?</span></span>]"
RELKA_,2023-11-23 16:49:34,alors que bo MEGALUL,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">alors que bo MEGALUL</span></span>]"
thanaxx,2023-11-23 16:49:35,Tu t'es habitué a la frappe de chine,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Tu t'es habitué a la frappe de chine</span></span>]"
Kisekyy,2023-11-23 16:49:36,y'a lyncas aux EUM je le vois pas être le jungler n°1 EZ,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">y'a lyncas aux EUM je le vois pas être le jungler n°1 EZ</span></span>]"
LeMillion_Stream,2023-11-23 16:49:36,c4EST PAS BO,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">c4EST PAS BO</span></span>]"
recidax,2023-11-23 16:49:36,c'est fort coco jojo lebronJAM,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">c'est fort coco jojo lebronJAM</span></span>]"
saiyajinsimbaz,2023-11-23 16:49:36,skusku,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">skusku</span></span>]"
Platane__,2023-11-23 16:49:36,C'etait pas top 3 cette année,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">C'etait pas top 3 cette année</span></span>]"
nybs13,2023-11-23 16:49:36,MOUNT AND BLADE ?,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">MOUNT AND BLADE ?</span></span>]"
Amarett0Sour,2023-11-23 16:49:36,sah j'ai pas de bons souvenir de MAD au worlds a part la game de sylas Nisqy,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">sah j'ai pas de bons souvenir de MAD au worlds a part la game de sylas Nisqy</span></span>]"
nerofg,2023-11-23 16:49:40,razork 100x meilleur,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">razork 100x meilleur</span></span>]"
MEhdi_717,2023-11-23 16:49:40,Elyoya rookie c’était un monstre,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Elyoya rookie c’était un monstre</span></span>]"
Renkinro,2023-11-23 16:49:40,Bo a un elyoya dans chaque doigt,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Bo a un elyoya dans chaque doigt</span></span>]"
Strifosu,2023-11-23 16:49:41,la il va tout donner parce qu'ils vont tous le sucer dans l'équipe,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">la il va tout donner parce qu'ils vont tous le sucer dans l'équipe</span></span>]"
Loah____,2023-11-23 16:49:41,freeskowy a la première defaite il v'en prendre plein la gueule,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">freeskowy a la première defaite il v'en prendre plein la gueule</span></span>]"
Penzoide,2023-11-23 16:49:41,en erl oui @Kamet0,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">en erl oui </span><span class=""mention-fragment"" data-a-target=""chat-message-mention"">@Kamet0</span></span>]"
Swarrth,2023-11-23 16:49:42,cette fin d'année ça se voit y a eu un mental boom interne dans l'équipe mais jpense normalement il est toujours chaud,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">cette fin d'année ça se voit y a eu un mental boom interne dans l'équipe mais jpense normalement il est toujours chaud</span></span>]"
shanks937,2023-11-23 16:49:42,razork meilleur que lui,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">razork meilleur que lui</span></span>]"
quickest22,2023-11-23 16:49:42,ya un stream?,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">ya un stream?</span></span>]"
aymani__,2023-11-23 16:49:42,est ce que ça bat kcp c est ça la question,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">est ce que ça bat kcp c est ça la question</span></span>]"
kc_aepj7,2023-11-23 16:49:43,demande à nisqy KEKL,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">demande à nisqy KEKL</span></span>]"
el_polako48,2023-11-23 16:49:43,La frappe de chine va anihiler la fraude espagnol,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">La frappe de chine va anihiler la fraude espagnol</span></span>]"
BissapSauceSamourai,2023-11-23 16:49:44,BO SUPREMACY Prayge,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">BO SUPREMACY Prayge</span></span>]"
yunaphelios,2023-11-23 16:49:46,est-ce que c'est fort comme bo? jsais pas,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">est-ce que c'est fort comme bo? jsais pas</span></span>]"
huiledolivepugeais,2023-11-23 16:49:48,Le rôle de jungle faut cliquer heiknn la frappe de chine,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Le rôle de jungle faut cliquer heiknn la frappe de chine</span></span>]"
Mickkaaa,2023-11-23 16:49:48,Il a lieu ou le match t1 vs KC ?????,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Il a lieu ou le match t1 vs KC ?????</span></span>]"
YF0lks,2023-11-23 16:49:48,elyoya nisqy ça avait un potentiel de zinzin,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">elyoya nisqy ça avait un potentiel de zinzin</span></span>]"
SirPsyK0,2023-11-23 16:49:49,"ELYOYA C'EST LE FAKER D'ESPAGNE ( DANS L'ESPRIT HEIN PAS LE NIVEAU ) , TOUT LE MONDE LE SUCE POUR RIEN",[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">ELYOYA C'EST LE FAKER D'ESPAGNE ( DANS L'ESPRIT HEIN PAS LE NIVEAU ) , TOUT LE MONDE LE SUCE POUR RIEN</span></span>]"
its_vez,2023-11-23 16:49:49,Jungle,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Jungle</span></span>]"
ryv4ls,2023-11-23 16:49:49,il a un ego de merde elyoya ca lui brule le crane,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">il a un ego de merde elyoya ca lui brule le crane</span></span>]"
edeary,2023-11-23 16:49:50,"Maintenant quand je me lève tôt j'appelle ça la KRAM LIFE, plus la yes life",[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Maintenant quand je me lève tôt j'appelle ça la KRAM LIFE, plus la yes life</span></span>]"
mirino0o,2023-11-23 16:49:52,v'est broekn,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">v'est broekn</span></span>]"
meissouu,2023-11-23 16:49:52,le rôle de jungle,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">le rôle de jungle</span></span>]"
JinFreecks_,2023-11-23 16:49:52,Rogarde Stare,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Rogarde Stare</span></span>]"
Etteernal,2023-11-23 16:49:54,"elyoya ya 2ans il etait incr , là c'est catastrophique",[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">elyoya ya 2ans il etait incr , là c'est catastrophique</span></span>]"
malalfa__,2023-11-23 16:49:55,@kamet0 se quand tu comme la série,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""mention-fragment"" data-a-target=""chat-message-mention"">@kamet0</span><span class=""text-fragment"" data-a-target=""chat-message-text""> se quand tu comme la série</span></span>]"
kouriaaaa,2023-11-23 16:49:55,EZ,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">EZ</span></span>]"
11som,2023-11-23 16:49:55,@kamet0 les mec font 1 bon split on en entend parler pendant 3 ans,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""mention-fragment"" data-a-target=""chat-message-mention"">@kamet0</span><span class=""text-fragment"" data-a-target=""chat-message-text""> les mec font 1 bon split on en entend parler pendant 3 ans</span></span>]"
Penzoide,2023-11-23 16:49:56,ah ok @Kamet0,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">ah ok </span><span class=""mention-fragment"" data-a-target=""chat-message-mention"">@Kamet0</span></span>]"
Neozyds,2023-11-23 16:49:57,Surtout quand cinkrof est libre,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Surtout quand cinkrof est libre</span></span>]"
rains262,2023-11-23 16:49:59,@edeary KEKL,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""mention-fragment"" data-a-target=""chat-message-mention"">@edeary</span><span class=""text-fragment"" data-a-target=""chat-message-text""> KEKL</span></span>]"
nerofg,2023-11-23 16:49:59,razork EZ,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">razork EZ</span></span>]"
jules_alnr,2023-11-23 16:50:01,NISQY dcp il va où ??,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">NISQY dcp il va où ??</span></span>]"
Niswadu13,2023-11-23 16:50:01,le role il a changer,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">le role il a changer</span></span>]"
ls__mojoune,2023-11-23 16:50:01,C'est qui le supp qui pué sa mère chez MAD jme rappelle plus de son blaze la team ?,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">C'est qui le supp qui pué sa mère chez MAD jme rappelle plus de son blaze la team ?</span></span>]"
Thary,2023-11-23 16:50:02,where birousse,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">where birousse</span></span>]"
mamy_dunuts,2023-11-23 16:50:02,kamel t'as vu le site de damien mescudi pour le guess my elo?,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">kamel t'as vu le site de damien mescudi pour le guess my elo?</span></span>]"
bimbamahahah,2023-11-23 16:50:03,de de HAH,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">de de HAH</span></span>]"
goten7894,2023-11-23 16:50:08,SAUF CANYON,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">SAUF CANYON</span></span>]"
donfelucco,2023-11-23 16:50:08,Kamel t'es grave bg ajd wAllah,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Kamel t'es grave bg ajd wAllah</span></span>]"
nerofg,2023-11-23 16:50:09,bo EZ,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">bo EZ</span></span>]"
bardbarr,2023-11-23 16:50:11,@malalfa__ samedi,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""mention-fragment"" data-a-target=""chat-message-mention"">@malalfa__</span><span class=""text-fragment"" data-a-target=""chat-message-text""> samedi</span></span>]"
DoggyMD,2023-11-23 16:50:11,Elyoya quand il joue pas contre des agriculteurs il est paumé,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Elyoya quand il joue pas contre des agriculteurs il est paumé</span></span>]"
VilainPigs,2023-11-23 16:50:13,NPC,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">NPC</span></span>]"
Dalil,2023-11-23 16:50:13,viego,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">viego</span></span>]"
mirino0o,2023-11-23 16:50:14,et une machie de tf,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">et une machie de tf</span></span>]"
WORLDSTARROCKSTAR,2023-11-23 16:50:14,Razork le meilleur jgl de loin realistiquement,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Razork le meilleur jgl de loin realistiquement</span></span>]"
routekanto,2023-11-23 16:50:14,Pas quans t'es oner,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Pas quans t'es oner</span></span>]"
NQ10__,2023-11-23 16:50:15,MAOKAI,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">MAOKAI</span></span>]"
huiledolivepugeais,2023-11-23 16:50:16,Graves heinn,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Graves heinn</span></span>]"
mattak4013,2023-11-23 16:50:16,graves omg????,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">graves omg????</span></span>]"
uzuurr,2023-11-23 16:50:16,des graves heein,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">des graves heein</span></span>]"
pannacotttafugo,2023-11-23 16:50:18,karakou dady SEXO,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">karakou dady SEXO</span></span>]"
willydial,2023-11-23 16:50:18,tu vas bien kamel ? t'as l 'air pale aujourd hui,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">tu vas bien kamel ? t'as l 'air pale aujourd hui</span></span>]"
Kumaboto,2023-11-23 16:50:19,Karthus,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Karthus</span></span>]"
Renkinro,2023-11-23 16:50:21,elyoya il va faire le yoyo entre sa tour et la base eh comique va me fait pas le ronflant je vais te coller une sifflante,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">elyoya il va faire le yoyo entre sa tour et la base eh comique va me fait pas le ronflant je vais te coller une sifflante</span></span>]"
benilbeda,2023-11-23 16:50:21,maitre yi,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">maitre yi</span></span>]"
zao_____,2023-11-23 16:50:21,yawN,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">yawN</span></span>]"
nerofg,2023-11-23 16:50:23,karthus,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">karthus</span></span>]"
huuuuugfdguuuuh,2023-11-23 16:50:23,lee,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">lee</span></span>]"
RobotBarit,2023-11-23 16:50:24,le kayn de canyon @Kamet0,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">le kayn de canyon </span><span class=""mention-fragment"" data-a-target=""chat-message-mention"">@Kamet0</span></span>]"
uzuurr,2023-11-23 16:50:24,DES GRAVEEEESSS HEEEINN,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">DES GRAVEEEESSS HEEEINN</span></span>]"
malalfa__,2023-11-23 16:50:26,@bardbarr merci bg,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""mention-fragment"" data-a-target=""chat-message-mention"">@bardbarr</span><span class=""text-fragment"" data-a-target=""chat-message-text""> merci bg</span></span>]"
Yeah352,2023-11-23 16:50:29,peepoPls,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">peepoPls</span></span>]"
oxmose_150cc,2023-11-23 16:50:29,aujourdui tu joue a mount & blade ?,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">aujourdui tu joue a mount &amp; blade ?</span></span>]"
ls__mojoune,2023-11-23 16:50:29,T'as pas de reset c'est ff,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">T'as pas de reset c'est ff</span></span>]"
Hmarmasque,2023-11-23 16:50:29,Des graveeeeeeees heeeeeeeeeein,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Des graveeeeeeees heeeeeeeeeein</span></span>]"
Thary,2023-11-23 16:50:29,pannacotttafugo Smoge ou-es-il,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">pannacotttafugo Smoge ou-es-il</span></span>]"
saiyajinsimbaz,2023-11-23 16:50:31,Mon reve octure mount n blade,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Mon reve octure mount n blade</span></span>]"
kcwade,2023-11-23 16:50:31,OEEEEEEEEEEE,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">OEEEEEEEEEEE</span></span>]"
nicoco_mgn,2023-11-23 16:50:33,est ce que pour la saison 2024 les joueurs pro joueront leurs match compétitif sur l'ancienne map ou la nouvelle sur lol ?,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">est ce que pour la saison 2024 les joueurs pro joueront leurs match compétitif sur l'ancienne map ou la nouvelle sur lol ?</span></span>]"
Thary,2023-11-23 16:50:33,t*,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">t*</span></span>]"
pannacotttafugo,2023-11-23 16:50:34,i doit etre avec une go SEXO,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">i doit etre avec une go SEXO</span></span>]"
leesinsenpaille,2023-11-23 16:50:34,TRES JUSTE,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">TRES JUSTE</span></span>]"
benjalaguez,2023-11-23 16:50:35,y a que Belveth récemment,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">y a que Belveth récemment</span></span>]"
iRootik,2023-11-23 16:50:35,"@Kamet0 Et vu les futures modifs de la map, tu penses que ça va impacter comment la met jungle ?",[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""mention-fragment"" data-a-target=""chat-message-mention"">@Kamet0</span><span class=""text-fragment"" data-a-target=""chat-message-text""> Et vu les futures modifs de la map, tu penses que ça va impacter comment la met jungle ?</span></span>]"
Neewiix,2023-11-23 16:50:37,Y'a Moy qu'il y aura des graves,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Y'a Moy qu'il y aura des graves</span></span>]"
Strifosu,2023-11-23 16:50:38,après Oner sur Rell il trouve des engage solo a 30 min,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">après Oner sur Rell il trouve des engage solo a 30 min</span></span>]"
haligathor,2023-11-23 16:50:38,Aprés faut pas oublier que y'a de gros changement la prochaine saison sa va changer beacoup de perf de joueur,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Aprés faut pas oublier que y'a de gros changement la prochaine saison sa va changer beacoup de perf de joueur</span></span>]"
learning_y,2023-11-23 16:50:39,@Kamet0 ya quoi au menu aujourdhui chef ?,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""mention-fragment"" data-a-target=""chat-message-mention"">@Kamet0</span><span class=""text-fragment"" data-a-target=""chat-message-text""> ya quoi au menu aujourdhui chef ?</span></span>]"
Zoutriv,2023-11-23 16:50:40,,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><div class=""chat-line__message--emote-button"" data-test-selector=""emote-button""><div class=""InjectLayout-sc-1i43xsx-0 jbmPmA""><span data-a-target=""emote-name""><div class=""Layout-sc-1xcs6mc-0 eRdKzO chat-image__container""><img alt=""kamelCiso"" class=""chat-image chat-line__message--emote"" src=""https://static-cdn.jtvnw.net/emoticons/v2/306333908/default/dark/1.0"" srcset=""https://static-cdn.jtvnw.net/emoticons/v2/306333908/default/dark/1.0 1x,https://static-cdn.jtvnw.net/emoticons/v2/306333908/default/dark/2.0 2x,https://static-cdn.jtvnw.net/emoticons/v2/306333908/default/dark/3.0 4x""/></div></span></div></div></span>]"
quickest22,2023-11-23 16:50:40,pourtant j'ai vu des games de bo qui carry avec xin,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">pourtant j'ai vu des games de bo qui carry avec xin</span></span>]"
KilluaGriffith,2023-11-23 16:50:40,re merci le goat,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">re merci le goat</span></span>]"
Thary,2023-11-23 16:50:43,pannacotttafugo NODDERS le rizzler pro,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">pannacotttafugo NODDERS le rizzler pro</span></span>]"
SogeKinnng,2023-11-23 16:50:43,jviens de voire un stream de viego ....,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">jviens de voire un stream de viego ....</span></span>]"
mowglisbh97,2023-11-23 16:50:43,TARGAMAS ??,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">TARGAMAS ??</span></span>]"
kaminos27,2023-11-23 16:50:43,Des graves bien beaux heeeein,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Des graves bien beaux heeeein</span></span>]"
Froyer06,2023-11-23 16:50:45,Myrwin c'est le futur de la toplane dommage qu'il se retrouve dans une équipe de merde,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Myrwin c'est le futur de la toplane dommage qu'il se retrouve dans une équipe de merde</span></span>]"
jules_alnr,2023-11-23 16:50:47,NISQY va où dcp ???,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">NISQY va où dcp ???</span></span>]"
Arkis_S,2023-11-23 16:50:49,@Kamet0 je t'ai vu a avalle maque,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""mention-fragment"" data-a-target=""chat-message-mention"">@Kamet0</span><span class=""text-fragment"" data-a-target=""chat-message-text""> je t'ai vu a avalle maque</span></span>]"
LiVerre,2023-11-23 16:50:50,17,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">17</span></span>]"
pannacotttafugo,2023-11-23 16:50:52,Yeah352 peepoPls,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Yeah352 peepoPls</span></span>]"
RodoRider,2023-11-23 16:50:55,NOTED,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">NOTED</span></span>]"
xhujo_,2023-11-23 16:50:56,sk,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">sk</span></span>]"
Yeah352,2023-11-23 16:50:56,Thary peepoPls,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Thary peepoPls</span></span>]"
Ashlinn_,2023-11-23 16:50:56,Graves?,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Graves?</span></span>]"
apc8s,2023-11-23 16:50:59,o7,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">o7</span></span>]"
Mambaa_95,2023-11-23 16:51:02,chez sk,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">chez sk</span></span>]"
Bouteilles,2023-11-23 16:51:02,jfaha,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">jfaha</span></span>]"
